intersection_id,tollgate_id,time_window,avg_travel_time
B,1,"[2016-10-22 08:00:00,2016-10-22 08:20:00)",115.842545455
B,1,"[2016-10-22 08:20:00,2016-10-22 08:40:00)",108.245818182
B,1,"[2016-10-22 08:40:00,2016-10-22 09:00:00)",114.075636364
B,1,"[2016-10-22 09:00:00,2016-10-22 09:20:00)",126.6925
B,1,"[2016-10-22 09:20:00,2016-10-22 09:40:00)",133.824285714
B,1,"[2016-10-22 09:40:00,2016-10-22 10:00:00)",114.041428571
B,1,"[2016-10-23 08:00:00,2016-10-23 08:20:00)",115.827222222
B,1,"[2016-10-23 08:20:00,2016-10-23 08:40:00)",114.509444444
B,1,"[2016-10-23 08:40:00,2016-10-23 09:00:00)",94.7291666667
B,1,"[2016-10-23 09:00:00,2016-10-23 09:20:00)",128.056666667
B,1,"[2016-10-23 09:20:00,2016-10-23 09:40:00)",110.621111111
B,1,"[2016-10-23 09:40:00,2016-10-23 10:00:00)",92.9297777778
B,1,"[2016-10-24 08:00:00,2016-10-24 08:20:00)",104.106388889
B,1,"[2016-10-24 08:20:00,2016-10-24 08:40:00)",100.213571429
B,1,"[2016-10-24 08:40:00,2016-10-24 09:00:00)",111.352222222
B,1,"[2016-10-24 09:00:00,2016-10-24 09:20:00)",116.457777778
B,1,"[2016-10-24 09:20:00,2016-10-24 09:40:00)",98.1341666667
B,1,"[2016-10-24 09:40:00,2016-10-24 10:00:00)",114.304666667
B,3,"[2016-10-18 08:00:00,2016-10-18 08:20:00)",77.6998749768
B,3,"[2016-10-18 08:20:00,2016-10-18 08:40:00)",111.386363636
B,3,"[2016-10-18 08:40:00,2016-10-18 09:00:00)",131.429411611
B,3,"[2016-10-18 09:00:00,2016-10-18 09:20:00)",129.839095725
B,3,"[2016-10-18 09:20:00,2016-10-18 09:40:00)",188.757261
B,3,"[2016-10-18 09:40:00,2016-10-18 10:00:00)",123.152895641
B,3,"[2016-10-19 08:00:00,2016-10-19 08:20:00)",127.764
B,3,"[2016-10-19 08:20:00,2016-10-19 08:40:00)",73.8949356168
B,3,"[2016-10-19 08:40:00,2016-10-19 09:00:00)",84.732466139
B,3,"[2016-10-19 09:00:00,2016-10-19 09:20:00)",101.638545816
B,3,"[2016-10-19 09:20:00,2016-10-19 09:40:00)",148.468441019
B,3,"[2016-10-19 09:40:00,2016-10-19 10:00:00)",115.731090909
B,3,"[2016-10-20 08:00:00,2016-10-20 08:20:00)",79.3332116698
B,3,"[2016-10-20 08:20:00,2016-10-20 08:40:00)",95.3946468579
B,3,"[2016-10-20 08:40:00,2016-10-20 09:00:00)",120.608904167
B,3,"[2016-10-20 09:00:00,2016-10-20 09:20:00)",168.396363636
B,3,"[2016-10-20 09:20:00,2016-10-20 09:40:00)",161.10278372
B,3,"[2016-10-20 09:40:00,2016-10-20 10:00:00)",95.307483726
B,3,"[2016-10-21 08:00:00,2016-10-21 08:20:00)",121.23384656
B,3,"[2016-10-21 08:20:00,2016-10-21 08:40:00)",122.694242424
B,3,"[2016-10-21 08:40:00,2016-10-21 09:00:00)",228.995650603
B,3,"[2016-10-21 09:00:00,2016-10-21 09:20:00)",222.315085062
B,3,"[2016-10-21 09:20:00,2016-10-21 09:40:00)",117.016588966
B,3,"[2016-10-21 09:40:00,2016-10-21 10:00:00)",98.2406237045
B,3,"[2016-10-22 08:00:00,2016-10-22 08:20:00)",102.57220811
B,3,"[2016-10-22 08:20:00,2016-10-22 08:40:00)",112.578727273
B,3,"[2016-10-22 08:40:00,2016-10-22 09:00:00)",113.988363636
B,3,"[2016-10-22 09:00:00,2016-10-22 09:20:00)",106.205640338
B,3,"[2016-10-22 09:20:00,2016-10-22 09:40:00)",86.7774598088
B,3,"[2016-10-22 09:40:00,2016-10-22 10:00:00)",60.6797799721
B,3,"[2016-10-23 08:00:00,2016-10-23 08:20:00)",61.6512472915
B,3,"[2016-10-23 08:20:00,2016-10-23 08:40:00)",85.5206039794
B,3,"[2016-10-23 08:40:00,2016-10-23 09:00:00)",96.281969697
B,3,"[2016-10-23 09:00:00,2016-10-23 09:20:00)",316.435755539
B,3,"[2016-10-23 09:20:00,2016-10-23 09:40:00)",121.409189473
B,3,"[2016-10-23 09:40:00,2016-10-23 10:00:00)",107.067636364
B,3,"[2016-10-24 08:00:00,2016-10-24 08:20:00)",115.638852142
B,3,"[2016-10-24 08:20:00,2016-10-24 08:40:00)",141.709980071
B,3,"[2016-10-24 08:40:00,2016-10-24 09:00:00)",90.9153665538
B,3,"[2016-10-24 09:00:00,2016-10-24 09:20:00)",68.0684873439
B,3,"[2016-10-24 09:20:00,2016-10-24 09:40:00)",118.682853427
B,3,"[2016-10-24 09:40:00,2016-10-24 10:00:00)",106.259358038
C,1,"[2016-10-18 08:00:00,2016-10-18 08:20:00)",153.63
C,1,"[2016-10-18 08:20:00,2016-10-18 08:40:00)",155.039555556
C,1,"[2016-10-18 08:40:00,2016-10-18 09:00:00)",161.502222222
C,1,"[2016-10-18 09:00:00,2016-10-18 09:20:00)",189.758928571
C,1,"[2016-10-18 09:20:00,2016-10-18 09:40:00)",176.211111111
C,1,"[2016-10-18 09:40:00,2016-10-18 10:00:00)",163.895333333
C,1,"[2016-10-19 08:00:00,2016-10-19 08:20:00)",180.5825
C,1,"[2016-10-19 08:20:00,2016-10-19 08:40:00)",154.998571429
C,1,"[2016-10-19 08:40:00,2016-10-19 09:00:00)",155.819111111
C,1,"[2016-10-19 09:00:00,2016-10-19 09:20:00)",167.579642857
C,1,"[2016-10-19 09:20:00,2016-10-19 09:40:00)",156.539777778
C,1,"[2016-10-19 09:40:00,2016-10-19 10:00:00)",173.352777778
C,1,"[2016-10-20 08:00:00,2016-10-20 08:20:00)",159.028095238
C,1,"[2016-10-20 08:20:00,2016-10-20 08:40:00)",166.642857143
C,1,"[2016-10-20 08:40:00,2016-10-20 09:00:00)",161.886785714
C,1,"[2016-10-20 09:00:00,2016-10-20 09:20:00)",172.416222222
C,1,"[2016-10-20 09:20:00,2016-10-20 09:40:00)",185.023928571
C,1,"[2016-10-20 09:40:00,2016-10-20 10:00:00)",160.177142857
C,1,"[2016-10-21 08:00:00,2016-10-21 08:20:00)",153.871785714
C,1,"[2016-10-21 08:20:00,2016-10-21 08:40:00)",153.461333333
C,1,"[2016-10-21 08:40:00,2016-10-21 09:00:00)",150.154727273
C,1,"[2016-10-21 09:00:00,2016-10-21 09:20:00)",170.824285714
C,1,"[2016-10-21 09:20:00,2016-10-21 09:40:00)",158.279444444
C,1,"[2016-10-21 09:40:00,2016-10-21 10:00:00)",159.126666667
C,1,"[2016-10-22 08:00:00,2016-10-22 08:20:00)",163.9
C,1,"[2016-10-22 08:20:00,2016-10-22 08:40:00)",184.738444444
C,1,"[2016-10-22 08:40:00,2016-10-22 09:00:00)",172.355833333
C,1,"[2016-10-22 09:00:00,2016-10-22 09:20:00)",167.801555556
C,1,"[2016-10-22 09:20:00,2016-10-22 09:40:00)",214.863888889
C,1,"[2016-10-22 09:40:00,2016-10-22 10:00:00)",170.305555556
C,1,"[2016-10-23 08:00:00,2016-10-23 08:20:00)",159.647090909
C,1,"[2016-10-23 08:20:00,2016-10-23 08:40:00)",152.055714286
C,1,"[2016-10-23 08:40:00,2016-10-23 09:00:00)",145.393333333
C,1,"[2016-10-23 09:00:00,2016-10-23 09:20:00)",152.468333333
C,1,"[2016-10-23 09:20:00,2016-10-23 09:40:00)",167.792
C,1,"[2016-10-23 09:40:00,2016-10-23 10:00:00)",180.655833333
C,1,"[2016-10-24 08:00:00,2016-10-24 08:20:00)",161.038545455
C,1,"[2016-10-24 08:20:00,2016-10-24 08:40:00)",164.337555556
C,1,"[2016-10-24 08:40:00,2016-10-24 09:00:00)",148.741555556
C,1,"[2016-10-24 09:00:00,2016-10-24 09:20:00)",152.146666667
C,1,"[2016-10-24 09:20:00,2016-10-24 09:40:00)",158.368888889
C,1,"[2016-10-24 09:40:00,2016-10-24 10:00:00)",140.555277778
C,3,"[2016-10-18 08:00:00,2016-10-18 08:20:00)",132.216190476
C,3,"[2016-10-18 08:20:00,2016-10-18 08:40:00)",169.266
C,3,"[2016-10-18 08:40:00,2016-10-18 09:00:00)",204.04
C,3,"[2016-10-18 09:00:00,2016-10-18 09:20:00)",138.933
C,3,"[2016-10-18 09:20:00,2016-10-18 09:40:00)",148.104666667
C,3,"[2016-10-18 09:40:00,2016-10-18 10:00:00)",172.848666667
C,3,"[2016-10-19 08:00:00,2016-10-19 08:20:00)",152.205333333
C,3,"[2016-10-19 08:20:00,2016-10-19 08:40:00)",191.958095238
C,3,"[2016-10-19 08:40:00,2016-10-19 09:00:00)",225.22952381
C,3,"[2016-10-19 09:00:00,2016-10-19 09:20:00)",198.437
C,3,"[2016-10-19 09:20:00,2016-10-19 09:40:00)",180.142666667
C,3,"[2016-10-19 09:40:00,2016-10-19 10:00:00)",171.776428571
C,3,"[2016-10-20 08:00:00,2016-10-20 08:20:00)",125.63
C,3,"[2016-10-20 08:20:00,2016-10-20 08:40:00)",145.029333333
C,3,"[2016-10-20 08:40:00,2016-10-20 09:00:00)",188.285
C,3,"[2016-10-20 09:00:00,2016-10-20 09:20:00)",270.965
C,3,"[2016-10-20 09:20:00,2016-10-20 09:40:00)",178.314285714
C,3,"[2016-10-20 09:40:00,2016-10-20 10:00:00)",162.833809524
C,3,"[2016-10-21 08:00:00,2016-10-21 08:20:00)",142.88
C,3,"[2016-10-21 08:20:00,2016-10-21 08:40:00)",200.018333333
C,3,"[2016-10-21 08:40:00,2016-10-21 09:00:00)",170.498
C,3,"[2016-10-21 09:00:00,2016-10-21 09:20:00)",173.46
C,3,"[2016-10-21 09:20:00,2016-10-21 09:40:00)",193.416666667
C,3,"[2016-10-21 09:40:00,2016-10-21 10:00:00)",189.31
C,3,"[2016-10-22 08:00:00,2016-10-22 08:20:00)",129.839
C,3,"[2016-10-22 08:20:00,2016-10-22 08:40:00)",178.801071429
C,3,"[2016-10-22 08:40:00,2016-10-22 09:00:00)",187.241333333
C,3,"[2016-10-22 09:00:00,2016-10-22 09:20:00)",175.713888889
C,3,"[2016-10-22 09:20:00,2016-10-22 09:40:00)",170.993809524
C,3,"[2016-10-22 09:40:00,2016-10-22 10:00:00)",189.544
C,3,"[2016-10-23 08:00:00,2016-10-23 08:20:00)",165.643809524
C,3,"[2016-10-23 08:20:00,2016-10-23 08:40:00)",143.838666667
C,3,"[2016-10-23 08:40:00,2016-10-23 09:00:00)",134.788666667
C,3,"[2016-10-23 09:00:00,2016-10-23 09:20:00)",169.9175
C,3,"[2016-10-23 09:20:00,2016-10-23 09:40:00)",170.249285714
C,3,"[2016-10-23 09:40:00,2016-10-23 10:00:00)",177.671111111
C,3,"[2016-10-24 08:00:00,2016-10-24 08:20:00)",174.48
C,3,"[2016-10-24 08:20:00,2016-10-24 08:40:00)",174.936666667
C,3,"[2016-10-24 08:40:00,2016-10-24 09:00:00)",218.202
C,3,"[2016-10-24 09:00:00,2016-10-24 09:20:00)",174.194761905
C,3,"[2016-10-24 09:20:00,2016-10-24 09:40:00)",194.991071429
C,3,"[2016-10-24 09:40:00,2016-10-24 10:00:00)",135.206
A,2,"[2016-10-18 17:00:00,2016-10-18 17:20:00)",70.8219033689
A,2,"[2016-10-18 17:20:00,2016-10-18 17:40:00)",64.0261636246
A,2,"[2016-10-18 17:40:00,2016-10-18 18:00:00)",67.9333027549
A,2,"[2016-10-18 18:00:00,2016-10-18 18:20:00)",75.7070710748
A,2,"[2016-10-18 18:20:00,2016-10-18 18:40:00)",73.4399910486
A,2,"[2016-10-18 18:40:00,2016-10-18 19:00:00)",52.328164188
A,2,"[2016-10-19 17:00:00,2016-10-19 17:20:00)",71.4776365966
A,2,"[2016-10-19 17:20:00,2016-10-19 17:40:00)",56.4267678099
A,2,"[2016-10-19 17:40:00,2016-10-19 18:00:00)",70.8290416942
A,2,"[2016-10-19 18:00:00,2016-10-19 18:20:00)",69.9374957749
A,2,"[2016-10-19 18:20:00,2016-10-19 18:40:00)",50.8391737382
A,2,"[2016-10-19 18:40:00,2016-10-19 19:00:00)",67.7045882196
A,2,"[2016-10-20 17:00:00,2016-10-20 17:20:00)",64.278606848
A,2,"[2016-10-20 17:20:00,2016-10-20 17:40:00)",82.8001933988
A,2,"[2016-10-20 17:40:00,2016-10-20 18:00:00)",71.3550222383
A,2,"[2016-10-20 18:00:00,2016-10-20 18:20:00)",67.144439896
A,2,"[2016-10-20 18:20:00,2016-10-20 18:40:00)",58.7049395607
A,2,"[2016-10-20 18:40:00,2016-10-20 19:00:00)",66.9873953821
A,2,"[2016-10-21 17:00:00,2016-10-21 17:20:00)",96.138858273
A,2,"[2016-10-21 17:20:00,2016-10-21 17:40:00)",86.1065580773
A,2,"[2016-10-21 17:40:00,2016-10-21 18:00:00)",84.7910010062
A,2,"[2016-10-21 18:00:00,2016-10-21 18:20:00)",75.922697852
A,2,"[2016-10-21 18:20:00,2016-10-21 18:40:00)",61.6106393021
A,2,"[2016-10-21 18:40:00,2016-10-21 19:00:00)",74.4353339574
A,2,"[2016-10-22 17:00:00,2016-10-22 17:20:00)",59.5164841038
A,2,"[2016-10-22 17:20:00,2016-10-22 17:40:00)",75.0332408986
A,2,"[2016-10-22 17:40:00,2016-10-22 18:00:00)",70.679524401
A,2,"[2016-10-22 18:00:00,2016-10-22 18:20:00)",52.8781555072
A,2,"[2016-10-22 18:20:00,2016-10-22 18:40:00)",67.8405831793
A,2,"[2016-10-22 18:40:00,2016-10-22 19:00:00)",82.9890859015
A,2,"[2016-10-23 17:00:00,2016-10-23 17:20:00)",72.5749541523
A,2,"[2016-10-23 17:20:00,2016-10-23 17:40:00)",61.0104525192
A,2,"[2016-10-23 17:40:00,2016-10-23 18:00:00)",67.5627468724
A,2,"[2016-10-23 18:00:00,2016-10-23 18:20:00)",63.3723695456
A,2,"[2016-10-23 18:20:00,2016-10-23 18:40:00)",54.8788866998
A,2,"[2016-10-23 18:40:00,2016-10-23 19:00:00)",71.3095879275
A,2,"[2016-10-24 17:00:00,2016-10-24 17:20:00)",51.6456715734
A,2,"[2016-10-24 17:20:00,2016-10-24 17:40:00)",59.1478392848
A,2,"[2016-10-24 17:40:00,2016-10-24 18:00:00)",61.139918665
A,2,"[2016-10-24 18:00:00,2016-10-24 18:20:00)",60.3899656039
A,2,"[2016-10-24 18:20:00,2016-10-24 18:40:00)",60.9946608343
A,2,"[2016-10-24 18:40:00,2016-10-24 19:00:00)",55.8372193241
A,3,"[2016-10-18 17:00:00,2016-10-18 17:20:00)",108.170430007
A,3,"[2016-10-18 17:20:00,2016-10-18 17:40:00)",116.172077835
A,3,"[2016-10-18 17:40:00,2016-10-18 18:00:00)",115.892404435
A,3,"[2016-10-18 18:00:00,2016-10-18 18:20:00)",129.277989532
A,3,"[2016-10-18 18:20:00,2016-10-18 18:40:00)",133.390925125
A,3,"[2016-10-18 18:40:00,2016-10-18 19:00:00)",91.4593451156
A,3,"[2016-10-19 17:00:00,2016-10-19 17:20:00)",115.039645327
A,3,"[2016-10-19 17:20:00,2016-10-19 17:40:00)",116.444164144
A,3,"[2016-10-19 17:40:00,2016-10-19 18:00:00)",110.61342893
A,3,"[2016-10-19 18:00:00,2016-10-19 18:20:00)",97.1655876294
A,3,"[2016-10-19 18:20:00,2016-10-19 18:40:00)",139.295293334
A,3,"[2016-10-19 18:40:00,2016-10-19 19:00:00)",111.13610267
A,3,"[2016-10-20 17:00:00,2016-10-20 17:20:00)",115.751733569
A,3,"[2016-10-20 17:20:00,2016-10-20 17:40:00)",93.3918379153
A,3,"[2016-10-20 17:40:00,2016-10-20 18:00:00)",108.025889216
A,3,"[2016-10-20 18:00:00,2016-10-20 18:20:00)",113.910859069
A,3,"[2016-10-20 18:20:00,2016-10-20 18:40:00)",91.8728053123
A,3,"[2016-10-20 18:40:00,2016-10-20 19:00:00)",98.3609318729
A,3,"[2016-10-21 17:00:00,2016-10-21 17:20:00)",81.3037407132
A,3,"[2016-10-21 17:20:00,2016-10-21 17:40:00)",118.840611939
A,3,"[2016-10-21 17:40:00,2016-10-21 18:00:00)",119.737471572
A,3,"[2016-10-21 18:00:00,2016-10-21 18:20:00)",127.474001278
A,3,"[2016-10-21 18:20:00,2016-10-21 18:40:00)",102.527514614
A,3,"[2016-10-21 18:40:00,2016-10-21 19:00:00)",110.317496844
A,3,"[2016-10-22 17:00:00,2016-10-22 17:20:00)",173.414790059
A,3,"[2016-10-22 17:20:00,2016-10-22 17:40:00)",362.70508672
A,3,"[2016-10-22 17:40:00,2016-10-22 18:00:00)",130.999135163
A,3,"[2016-10-22 18:00:00,2016-10-22 18:20:00)",153.016997316
A,3,"[2016-10-22 18:20:00,2016-10-22 18:40:00)",116.217860079
A,3,"[2016-10-22 18:40:00,2016-10-22 19:00:00)",110.111367705
A,3,"[2016-10-23 17:00:00,2016-10-23 17:20:00)",139.66644953
A,3,"[2016-10-23 17:20:00,2016-10-23 17:40:00)",171.785892402
A,3,"[2016-10-23 17:40:00,2016-10-23 18:00:00)",109.337479329
A,3,"[2016-10-23 18:00:00,2016-10-23 18:20:00)",123.879459756
A,3,"[2016-10-23 18:20:00,2016-10-23 18:40:00)",117.676653584
A,3,"[2016-10-23 18:40:00,2016-10-23 19:00:00)",119.89559653
A,3,"[2016-10-24 17:00:00,2016-10-24 17:20:00)",111.037377147
A,3,"[2016-10-24 17:20:00,2016-10-24 17:40:00)",108.471405895
A,3,"[2016-10-24 17:40:00,2016-10-24 18:00:00)",122.564616663
A,3,"[2016-10-24 18:00:00,2016-10-24 18:20:00)",118.682197148
A,3,"[2016-10-24 18:20:00,2016-10-24 18:40:00)",160.113620029
A,3,"[2016-10-24 18:40:00,2016-10-24 19:00:00)",107.281954889
B,1,"[2016-10-18 17:00:00,2016-10-18 17:20:00)",115.86952381
B,1,"[2016-10-18 17:20:00,2016-10-18 17:40:00)",101.395714286
B,1,"[2016-10-18 17:40:00,2016-10-18 18:00:00)",118.424285714
B,1,"[2016-10-18 18:00:00,2016-10-18 18:20:00)",120.318666667
B,1,"[2016-10-18 18:20:00,2016-10-18 18:40:00)",208.644666667
B,1,"[2016-10-18 18:40:00,2016-10-18 19:00:00)",108.48
B,1,"[2016-10-19 17:00:00,2016-10-19 17:20:00)",100.891333333
B,1,"[2016-10-19 17:20:00,2016-10-19 17:40:00)",83.9975
B,1,"[2016-10-19 17:40:00,2016-10-19 18:00:00)",109.301904762
B,1,"[2016-10-19 18:00:00,2016-10-19 18:20:00)",119.765
B,1,"[2016-10-19 18:20:00,2016-10-19 18:40:00)",102.47
B,1,"[2016-10-19 18:40:00,2016-10-19 19:00:00)",135.61
B,1,"[2016-10-20 17:00:00,2016-10-20 17:20:00)",109.8675
B,1,"[2016-10-20 17:20:00,2016-10-20 17:40:00)",163.640666667
B,1,"[2016-10-20 17:40:00,2016-10-20 18:00:00)",103.231333333
B,1,"[2016-10-20 18:00:00,2016-10-20 18:20:00)",107.209
B,1,"[2016-10-20 18:20:00,2016-10-20 18:40:00)",126.906666667
B,1,"[2016-10-20 18:40:00,2016-10-20 19:00:00)",137.292142857
B,1,"[2016-10-21 17:00:00,2016-10-21 17:20:00)",112.789047619
B,1,"[2016-10-21 17:20:00,2016-10-21 17:40:00)",91.1633333333
