intersection_id,tollgate_id,time_window,avg_travel_time
A,2,"[2016-10-24 09:00:00,2016-10-24 09:20:00)",79.7642745972
A,2,"[2016-10-24 09:20:00,2016-10-24 09:40:00)",85.1904067993
A,2,"[2016-10-24 09:40:00,2016-10-24 10:00:00)",85.3830795288
A,3,"[2016-10-18 08:00:00,2016-10-18 08:20:00)",281.619445801
A,3,"[2016-10-18 08:20:00,2016-10-18 08:40:00)",176.674179077
A,3,"[2016-10-18 08:40:00,2016-10-18 09:00:00)",183.041702271
A,3,"[2016-10-18 09:00:00,2016-10-18 09:20:00)",296.54598999
A,3,"[2016-10-18 09:20:00,2016-10-18 09:40:00)",293.384490967
A,3,"[2016-10-18 09:40:00,2016-10-18 10:00:00)",65.0077972412
A,3,"[2016-10-19 08:00:00,2016-10-19 08:20:00)",177.148651123
A,3,"[2016-10-19 08:20:00,2016-10-19 08:40:00)",196.317810059
A,3,"[2016-10-19 08:40:00,2016-10-19 09:00:00)",206.28565979
A,3,"[2016-10-19 09:00:00,2016-10-19 09:20:00)",292.959503174
A,3,"[2016-10-19 09:20:00,2016-10-19 09:40:00)",191.619628906
A,3,"[2016-10-19 09:40:00,2016-10-19 10:00:00)",281.140594482
A,3,"[2016-10-20 08:00:00,2016-10-20 08:20:00)",280.337554932
A,3,"[2016-10-20 08:20:00,2016-10-20 08:40:00)",188.910247803
A,3,"[2016-10-20 08:40:00,2016-10-20 09:00:00)",174.546157837
A,3,"[2016-10-20 09:00:00,2016-10-20 09:20:00)",296.312561035
A,3,"[2016-10-20 09:20:00,2016-10-20 09:40:00)",293.384490967
A,3,"[2016-10-20 09:40:00,2016-10-20 10:00:00)",166.347503662
A,3,"[2016-10-21 08:00:00,2016-10-21 08:20:00)",157.182571411
A,3,"[2016-10-21 08:20:00,2016-10-21 08:40:00)",155.946136475
A,3,"[2016-10-21 08:40:00,2016-10-21 09:00:00)",253.490844727
A,3,"[2016-10-21 09:00:00,2016-10-21 09:20:00)",179.367263794
A,3,"[2016-10-21 09:20:00,2016-10-21 09:40:00)",192.045639038
A,3,"[2016-10-21 09:40:00,2016-10-21 10:00:00)",191.408737183
A,3,"[2016-10-22 08:00:00,2016-10-22 08:20:00)",132.106002808
A,3,"[2016-10-22 08:20:00,2016-10-22 08:40:00)",150.304000854
A,3,"[2016-10-22 08:40:00,2016-10-22 09:00:00)",142.701812744
A,3,"[2016-10-22 09:00:00,2016-10-22 09:20:00)",151.681396484
A,3,"[2016-10-22 09:20:00,2016-10-22 09:40:00)",124.173942566
A,3,"[2016-10-22 09:40:00,2016-10-22 10:00:00)",150.126022339
A,3,"[2016-10-23 08:00:00,2016-10-23 08:20:00)",121.730827332
A,3,"[2016-10-23 08:20:00,2016-10-23 08:40:00)",147.21673584
A,3,"[2016-10-23 08:40:00,2016-10-23 09:00:00)",138.558135986
A,3,"[2016-10-23 09:00:00,2016-10-23 09:20:00)",147.579696655
A,3,"[2016-10-23 09:20:00,2016-10-23 09:40:00)",157.247589111
A,3,"[2016-10-23 09:40:00,2016-10-23 10:00:00)",145.644439697
A,3,"[2016-10-24 08:00:00,2016-10-24 08:20:00)",188.582427979
A,3,"[2016-10-24 08:20:00,2016-10-24 08:40:00)",201.143798828
A,3,"[2016-10-24 08:40:00,2016-10-24 09:00:00)",207.132736206
A,3,"[2016-10-24 09:00:00,2016-10-24 09:20:00)",292.959503174
A,3,"[2016-10-24 09:20:00,2016-10-24 09:40:00)",297.341217041
A,3,"[2016-10-24 09:40:00,2016-10-24 10:00:00)",281.140594482
B,1,"[2016-10-18 08:00:00,2016-10-18 08:20:00)",98.8962020874
B,1,"[2016-10-18 08:20:00,2016-10-18 08:40:00)",156.769882202
B,1,"[2016-10-18 08:40:00,2016-10-18 09:00:00)",145.209884644
B,1,"[2016-10-18 09:00:00,2016-10-18 09:20:00)",109.703651428
B,1,"[2016-10-18 09:20:00,2016-10-18 09:40:00)",134.939086914
B,1,"[2016-10-18 09:40:00,2016-10-18 10:00:00)",148.296844482
B,1,"[2016-10-19 08:00:00,2016-10-19 08:20:00)",171.640060425
B,1,"[2016-10-19 08:20:00,2016-10-19 08:40:00)",40.3191986084
B,1,"[2016-10-19 08:40:00,2016-10-19 09:00:00)",71.9486999512
B,1,"[2016-10-19 09:00:00,2016-10-19 09:20:00)",125.545013428
B,1,"[2016-10-19 09:20:00,2016-10-19 09:40:00)",94.4535140991
B,1,"[2016-10-19 09:40:00,2016-10-19 10:00:00)",112.168403625
B,1,"[2016-10-20 08:00:00,2016-10-20 08:20:00)",103.571434021
B,1,"[2016-10-20 08:20:00,2016-10-20 08:40:00)",110.396202087
B,1,"[2016-10-20 08:40:00,2016-10-20 09:00:00)",137.490890503
B,1,"[2016-10-20 09:00:00,2016-10-20 09:20:00)",122.029449463
B,1,"[2016-10-20 09:20:00,2016-10-20 09:40:00)",123.925926208
B,1,"[2016-10-20 09:40:00,2016-10-20 10:00:00)",119.652748108
B,1,"[2016-10-21 08:00:00,2016-10-21 08:20:00)",122.34236145
B,1,"[2016-10-21 08:20:00,2016-10-21 08:40:00)",130.941329956
B,1,"[2016-10-21 08:40:00,2016-10-21 09:00:00)",105.638694763
B,1,"[2016-10-21 09:00:00,2016-10-21 09:20:00)",127.827140808
B,1,"[2016-10-21 09:20:00,2016-10-21 09:40:00)",105.997131348
B,1,"[2016-10-21 09:40:00,2016-10-21 10:00:00)",123.925926208
B,1,"[2016-10-22 08:00:00,2016-10-22 08:20:00)",130.475524902
B,1,"[2016-10-22 08:20:00,2016-10-22 08:40:00)",117.794708252
B,1,"[2016-10-22 08:40:00,2016-10-22 09:00:00)",114.016517639
B,1,"[2016-10-22 09:00:00,2016-10-22 09:20:00)",125.417816162
B,1,"[2016-10-22 09:20:00,2016-10-22 09:40:00)",106.393409729
B,1,"[2016-10-22 09:40:00,2016-10-22 10:00:00)",123.925926208
B,1,"[2016-10-23 08:00:00,2016-10-23 08:20:00)",118.58568573
B,1,"[2016-10-23 08:20:00,2016-10-23 08:40:00)",131.95880127
B,1,"[2016-10-23 08:40:00,2016-10-23 09:00:00)",97.1601867676
B,1,"[2016-10-23 09:00:00,2016-10-23 09:20:00)",127.221244812
B,1,"[2016-10-23 09:20:00,2016-10-23 09:40:00)",105.997131348
B,1,"[2016-10-23 09:40:00,2016-10-23 10:00:00)",123.925926208
B,1,"[2016-10-24 08:00:00,2016-10-24 08:20:00)",111.760917664
B,1,"[2016-10-24 08:20:00,2016-10-24 08:40:00)",142.242126465
B,1,"[2016-10-24 08:40:00,2016-10-24 09:00:00)",96.7567520142
B,1,"[2016-10-24 09:00:00,2016-10-24 09:20:00)",113.289505005
B,1,"[2016-10-24 09:20:00,2016-10-24 09:40:00)",121.055183411
B,1,"[2016-10-24 09:40:00,2016-10-24 10:00:00)",123.925926208
B,3,"[2016-10-18 08:00:00,2016-10-18 08:20:00)",97.0373382568
B,3,"[2016-10-18 08:20:00,2016-10-18 08:40:00)",106.558319092
B,3,"[2016-10-18 08:40:00,2016-10-18 09:00:00)",108.655906677
B,3,"[2016-10-18 09:00:00,2016-10-18 09:20:00)",109.787078857
B,3,"[2016-10-18 09:20:00,2016-10-18 09:40:00)",99.3925247192
B,3,"[2016-10-18 09:40:00,2016-10-18 10:00:00)",103.469230652
B,3,"[2016-10-19 08:00:00,2016-10-19 08:20:00)",123.296134949
B,3,"[2016-10-19 08:20:00,2016-10-19 08:40:00)",83.6250610352
B,3,"[2016-10-19 08:40:00,2016-10-19 09:00:00)",83.3001098633
B,3,"[2016-10-19 09:00:00,2016-10-19 09:20:00)",130.151046753
B,3,"[2016-10-19 09:20:00,2016-10-19 09:40:00)",94.8159790039
B,3,"[2016-10-19 09:40:00,2016-10-19 10:00:00)",125.4764328
B,3,"[2016-10-20 08:00:00,2016-10-20 08:20:00)",112.877159119
B,3,"[2016-10-20 08:20:00,2016-10-20 08:40:00)",101.122955322
B,3,"[2016-10-20 08:40:00,2016-10-20 09:00:00)",88.1173400879
B,3,"[2016-10-20 09:00:00,2016-10-20 09:20:00)",93.8554382324
B,3,"[2016-10-20 09:20:00,2016-10-20 09:40:00)",94.0501480103
B,3,"[2016-10-20 09:40:00,2016-10-20 10:00:00)",110.053161621
B,3,"[2016-10-21 08:00:00,2016-10-21 08:20:00)",116.028770447
B,3,"[2016-10-21 08:20:00,2016-10-21 08:40:00)",89.6456985474
B,3,"[2016-10-21 08:40:00,2016-10-21 09:00:00)",91.1095809937
B,3,"[2016-10-21 09:00:00,2016-10-21 09:20:00)",117.439880371
B,3,"[2016-10-21 09:20:00,2016-10-21 09:40:00)",99.6719360352
B,3,"[2016-10-21 09:40:00,2016-10-21 10:00:00)",109.358703613
B,3,"[2016-10-22 08:00:00,2016-10-22 08:20:00)",62.9493255615
B,3,"[2016-10-22 08:20:00,2016-10-22 08:40:00)",89.2189102173
B,3,"[2016-10-22 08:40:00,2016-10-22 09:00:00)",121.136711121
B,3,"[2016-10-22 09:00:00,2016-10-22 09:20:00)",99.3210449219
B,3,"[2016-10-22 09:20:00,2016-10-22 09:40:00)",105.715339661
B,3,"[2016-10-22 09:40:00,2016-10-22 10:00:00)",128.468490601
B,3,"[2016-10-23 08:00:00,2016-10-23 08:20:00)",89.2189102173
B,3,"[2016-10-23 08:20:00,2016-10-23 08:40:00)",84.4739761353
B,3,"[2016-10-23 08:40:00,2016-10-23 09:00:00)",96.796005249
B,3,"[2016-10-23 09:00:00,2016-10-23 09:20:00)",106.409797668
B,3,"[2016-10-23 09:20:00,2016-10-23 09:40:00)",89.6670608521
B,3,"[2016-10-23 09:40:00,2016-10-23 10:00:00)",109.787078857
B,3,"[2016-10-24 08:00:00,2016-10-24 08:20:00)",106.409797668
B,3,"[2016-10-24 08:20:00,2016-10-24 08:40:00)",103.469230652
B,3,"[2016-10-24 08:40:00,2016-10-24 09:00:00)",107.112594604
B,3,"[2016-10-24 09:00:00,2016-10-24 09:20:00)",107.112594604
B,3,"[2016-10-24 09:20:00,2016-10-24 09:40:00)",103.469230652
B,3,"[2016-10-24 09:40:00,2016-10-24 10:00:00)",107.112594604
C,1,"[2016-10-18 08:00:00,2016-10-18 08:20:00)",147.883453369
C,1,"[2016-10-18 08:20:00,2016-10-18 08:40:00)",154.491958618
C,1,"[2016-10-18 08:40:00,2016-10-18 09:00:00)",214.074966431
C,1,"[2016-10-18 09:00:00,2016-10-18 09:20:00)",81.7014389038
C,1,"[2016-10-18 09:20:00,2016-10-18 09:40:00)",172.599365234
C,1,"[2016-10-18 09:40:00,2016-10-18 10:00:00)",176.9556427
C,1,"[2016-10-19 08:00:00,2016-10-19 08:20:00)",79.9216995239
C,1,"[2016-10-19 08:20:00,2016-10-19 08:40:00)",109.756156921
C,1,"[2016-10-19 08:40:00,2016-10-19 09:00:00)",109.699485779
C,1,"[2016-10-19 09:00:00,2016-10-19 09:20:00)",105.584739685
C,1,"[2016-10-19 09:20:00,2016-10-19 09:40:00)",114.728172302
C,1,"[2016-10-19 09:40:00,2016-10-19 10:00:00)",109.756156921
C,1,"[2016-10-20 08:00:00,2016-10-20 08:20:00)",149.544418335
C,1,"[2016-10-20 08:20:00,2016-10-20 08:40:00)",123.013175964
C,1,"[2016-10-20 08:40:00,2016-10-20 09:00:00)",141.670303345
C,1,"[2016-10-20 09:00:00,2016-10-20 09:20:00)",131.267150879
C,1,"[2016-10-20 09:20:00,2016-10-20 09:40:00)",109.756156921
C,1,"[2016-10-20 09:40:00,2016-10-20 10:00:00)",111.366523743
C,1,"[2016-10-21 08:00:00,2016-10-21 08:20:00)",147.559783936
C,1,"[2016-10-21 08:20:00,2016-10-21 08:40:00)",131.296737671
C,1,"[2016-10-21 08:40:00,2016-10-21 09:00:00)",163.318359375
C,1,"[2016-10-21 09:00:00,2016-10-21 09:20:00)",114.728172302
C,1,"[2016-10-21 09:20:00,2016-10-21 09:40:00)",129.592544556
C,1,"[2016-10-21 09:40:00,2016-10-21 10:00:00)",130.178787231
C,1,"[2016-10-22 08:00:00,2016-10-22 08:20:00)",123.999061584
C,1,"[2016-10-22 08:20:00,2016-10-22 08:40:00)",147.307327271
C,1,"[2016-10-22 08:40:00,2016-10-22 09:00:00)",138.341781616
C,1,"[2016-10-22 09:00:00,2016-10-22 09:20:00)",106.105552673
C,1,"[2016-10-22 09:20:00,2016-10-22 09:40:00)",145.823608398
C,1,"[2016-10-22 09:40:00,2016-10-22 10:00:00)",97.9590988159
C,1,"[2016-10-23 08:00:00,2016-10-23 08:20:00)",119.378211975
C,1,"[2016-10-23 08:20:00,2016-10-23 08:40:00)",139.704849243
C,1,"[2016-10-23 08:40:00,2016-10-23 09:00:00)",144.359359741
C,1,"[2016-10-23 09:00:00,2016-10-23 09:20:00)",108.071006775
C,1,"[2016-10-23 09:20:00,2016-10-23 09:40:00)",117.485290527
C,1,"[2016-10-23 09:40:00,2016-10-23 10:00:00)",120.002342224
C,1,"[2016-10-24 08:00:00,2016-10-24 08:20:00)",130.642684937
C,1,"[2016-10-24 08:20:00,2016-10-24 08:40:00)",78.607711792
C,1,"[2016-10-24 08:40:00,2016-10-24 09:00:00)",211.307723999
C,1,"[2016-10-24 09:00:00,2016-10-24 09:20:00)",106.031349182
C,1,"[2016-10-24 09:20:00,2016-10-24 09:40:00)",180.202651978
C,1,"[2016-10-24 09:40:00,2016-10-24 10:00:00)",171.241119385
C,3,"[2016-10-18 08:00:00,2016-10-18 08:20:00)",84.1891555786
C,3,"[2016-10-18 08:20:00,2016-10-18 08:40:00)",41.3687057495
C,3,"[2016-10-18 08:40:00,2016-10-18 09:00:00)",33.8623275757
C,3,"[2016-10-18 09:00:00,2016-10-18 09:20:00)",21.3828697205
C,3,"[2016-10-18 09:20:00,2016-10-18 09:40:00)",57.1750411987
C,3,"[2016-10-18 09:40:00,2016-10-18 10:00:00)",68.6341629028
C,3,"[2016-10-19 08:00:00,2016-10-19 08:20:00)",37.8966827393
C,3,"[2016-10-19 08:20:00,2016-10-19 08:40:00)",57.1750411987
C,3,"[2016-10-19 08:40:00,2016-10-19 09:00:00)",42.0182418823
C,3,"[2016-10-19 09:00:00,2016-10-19 09:20:00)",68.6341629028
C,3,"[2016-10-19 09:20:00,2016-10-19 09:40:00)",57.1750411987
C,3,"[2016-10-19 09:40:00,2016-10-19 10:00:00)",57.1750411987
C,3,"[2016-10-20 08:00:00,2016-10-20 08:20:00)",92.4513244629
C,3,"[2016-10-20 08:20:00,2016-10-20 08:40:00)",12.9961585999
C,3,"[2016-10-20 08:40:00,2016-10-20 09:00:00)",84.3950881958
C,3,"[2016-10-20 09:00:00,2016-10-20 09:20:00)",60.4620285034
C,3,"[2016-10-20 09:20:00,2016-10-20 09:40:00)",2.03013968468
C,3,"[2016-10-20 09:40:00,2016-10-20 10:00:00)",55.445350647
C,3,"[2016-10-21 08:00:00,2016-10-21 08:20:00)",72.7881774902
C,3,"[2016-10-21 08:20:00,2016-10-21 08:40:00)",67.8945159912
C,3,"[2016-10-21 08:40:00,2016-10-21 09:00:00)",28.6390419006
C,3,"[2016-10-21 09:00:00,2016-10-21 09:20:00)",72.2518463135
C,3,"[2016-10-21 09:20:00,2016-10-21 09:40:00)",21.3828697205
C,3,"[2016-10-21 09:40:00,2016-10-21 10:00:00)",68.6341629028
C,3,"[2016-10-22 08:00:00,2016-10-22 08:20:00)",64.0280914307
C,3,"[2016-10-22 08:20:00,2016-10-22 08:40:00)",100.625312805
C,3,"[2016-10-22 08:40:00,2016-10-22 09:00:00)",23.4303741455
C,3,"[2016-10-22 09:00:00,2016-10-22 09:20:00)",70.1778869629
C,3,"[2016-10-22 09:20:00,2016-10-22 09:40:00)",21.3828697205
C,3,"[2016-10-22 09:40:00,2016-10-22 10:00:00)",68.6341629028
C,3,"[2016-10-23 08:00:00,2016-10-23 08:20:00)",120.542945862
C,3,"[2016-10-23 08:20:00,2016-10-23 08:40:00)",79.849647522
C,3,"[2016-10-23 08:40:00,2016-10-23 09:00:00)",99.236656189
C,3,"[2016-10-23 09:00:00,2016-10-23 09:20:00)",55.445350647
C,3,"[2016-10-23 09:20:00,2016-10-23 09:40:00)",51.0058860779
C,3,"[2016-10-23 09:40:00,2016-10-23 10:00:00)",77.8121490479
C,3,"[2016-10-24 08:00:00,2016-10-24 08:20:00)",123.215309143
C,3,"[2016-10-24 08:20:00,2016-10-24 08:40:00)",0.0
C,3,"[2016-10-24 08:40:00,2016-10-24 09:00:00)",90.1700515747
C,3,"[2016-10-24 09:00:00,2016-10-24 09:20:00)",50.2038536072
C,3,"[2016-10-24 09:20:00,2016-10-24 09:40:00)",0.0
C,3,"[2016-10-24 09:40:00,2016-10-24 10:00:00)",77.8121490479
A,2,"[2016-10-18 17:00:00,2016-10-18 17:20:00)",84.602684021
A,2,"[2016-10-18 17:20:00,2016-10-18 17:40:00)",87.9414291382
A,2,"[2016-10-18 17:40:00,2016-10-18 18:00:00)",80.544670105
A,2,"[2016-10-18 18:00:00,2016-10-18 18:20:00)",32.6701889038
A,2,"[2016-10-18 18:20:00,2016-10-18 18:40:00)",65.4980621338
A,2,"[2016-10-18 18:40:00,2016-10-18 19:00:00)",70.3585281372
A,2,"[2016-10-19 17:00:00,2016-10-19 17:20:00)",92.4757537842
A,2,"[2016-10-19 17:20:00,2016-10-19 17:40:00)",78.7540359497
A,2,"[2016-10-19 17:40:00,2016-10-19 18:00:00)",83.7012023926
A,2,"[2016-10-19 18:00:00,2016-10-19 18:20:00)",80.544670105
A,2,"[2016-10-19 18:20:00,2016-10-19 18:40:00)",80.8461990356
A,2,"[2016-10-19 18:40:00,2016-10-19 19:00:00)",82.4765548706
A,2,"[2016-10-20 17:00:00,2016-10-20 17:20:00)",81.8637313843
A,2,"[2016-10-20 17:20:00,2016-10-20 17:40:00)",95.4073181152
A,2,"[2016-10-20 17:40:00,2016-10-20 18:00:00)",83.1030197144
A,2,"[2016-10-20 18:00:00,2016-10-20 18:20:00)",83.1030197144
A,2,"[2016-10-20 18:20:00,2016-10-20 18:40:00)",68.0243377686
A,2,"[2016-10-20 18:40:00,2016-10-20 19:00:00)",67.5251541138
A,2,"[2016-10-21 17:00:00,2016-10-21 17:20:00)",85.1904067993
A,2,"[2016-10-21 17:20:00,2016-10-21 17:40:00)",84.602684021
A,2,"[2016-10-21 17:40:00,2016-10-21 18:00:00)",38.9827842712
A,2,"[2016-10-21 18:00:00,2016-10-21 18:20:00)",76.2596511841
A,2,"[2016-10-21 18:20:00,2016-10-21 18:40:00)",75.6961364746
A,2,"[2016-10-21 18:40:00,2016-10-21 19:00:00)",66.3445739746
A,2,"[2016-10-22 17:00:00,2016-10-22 17:20:00)",80.9781570435
A,2,"[2016-10-22 17:20:00,2016-10-22 17:40:00)",83.9846343994
A,2,"[2016-10-22 17:40:00,2016-10-22 18:00:00)",66.5501556396
A,2,"[2016-10-22 18:00:00,2016-10-22 18:20:00)",85.2183837891
A,2,"[2016-10-22 18:20:00,2016-10-22 18:40:00)",77.6381454468
A,2,"[2016-10-22 18:40:00,2016-10-22 19:00:00)",72.8627471924
A,2,"[2016-10-23 17:00:00,2016-10-23 17:20:00)",67.5251541138
A,2,"[2016-10-23 17:20:00,2016-10-23 17:40:00)",82.6600341797
A,2,"[2016-10-23 17:40:00,2016-10-23 18:00:00)",78.2900924683
A,2,"[2016-10-23 18:00:00,2016-10-23 18:20:00)",85.3830795288
A,2,"[2016-10-23 18:20:00,2016-10-23 18:40:00)",81.6288375854
A,2,"[2016-10-23 18:40:00,2016-10-23 19:00:00)",68.0243377686
A,2,"[2016-10-24 17:00:00,2016-10-24 17:20:00)",69.2428970337
A,2,"[2016-10-24 17:20:00,2016-10-24 17:40:00)",77.3341293335
A,2,"[2016-10-24 17:40:00,2016-10-24 18:00:00)",89.1301498413
A,2,"[2016-10-24 18:00:00,2016-10-24 18:20:00)",83.7012023926
A,2,"[2016-10-24 18:20:00,2016-10-24 18:40:00)",83.9846343994
A,2,"[2016-10-24 18:40:00,2016-10-24 19:00:00)",78.2900924683
A,3,"[2016-10-18 17:00:00,2016-10-18 17:20:00)",138.70791626
A,3,"[2016-10-18 17:20:00,2016-10-18 17:40:00)",139.214584351
A,3,"[2016-10-18 17:40:00,2016-10-18 18:00:00)",141.146438599
A,3,"[2016-10-18 18:00:00,2016-10-18 18:20:00)",148.738769531
A,3,"[2016-10-18 18:20:00,2016-10-18 18:40:00)",148.738769531
A,3,"[2016-10-18 18:40:00,2016-10-18 19:00:00)",150.126022339
A,3,"[2016-10-19 17:00:00,2016-10-19 17:20:00)",107.985397339
A,3,"[2016-10-19 17:20:00,2016-10-19 17:40:00)",84.8075027466
A,3,"[2016-10-19 17:40:00,2016-10-19 18:00:00)",91.4036026001
A,3,"[2016-10-19 18:00:00,2016-10-19 18:20:00)",103.4634552
A,3,"[2016-10-19 18:20:00,2016-10-19 18:40:00)",95.8784637451
A,3,"[2016-10-19 18:40:00,2016-10-19 19:00:00)",104.005203247
A,3,"[2016-10-20 17:00:00,2016-10-20 17:20:00)",135.588516235
A,3,"[2016-10-20 17:20:00,2016-10-20 17:40:00)",141.650543213
A,3,"[2016-10-20 17:40:00,2016-10-20 18:00:00)",135.818496704
A,3,"[2016-10-20 18:00:00,2016-10-20 18:20:00)",142.701812744
A,3,"[2016-10-20 18:20:00,2016-10-20 18:40:00)",139.214584351
A,3,"[2016-10-20 18:40:00,2016-10-20 19:00:00)",140.581497192
A,3,"[2016-10-21 17:00:00,2016-10-21 17:20:00)",117.989387512
A,3,"[2016-10-21 17:20:00,2016-10-21 17:40:00)",116.030464172
A,3,"[2016-10-21 17:40:00,2016-10-21 18:00:00)",135.588516235
A,3,"[2016-10-21 18:00:00,2016-10-21 18:20:00)",123.590538025
A,3,"[2016-10-21 18:20:00,2016-10-21 18:40:00)",138.70791626
A,3,"[2016-10-21 18:40:00,2016-10-21 19:00:00)",141.137802124
A,3,"[2016-10-22 17:00:00,2016-10-22 17:20:00)",115.462257385
A,3,"[2016-10-22 17:20:00,2016-10-22 17:40:00)",119.998657227
A,3,"[2016-10-22 17:40:00,2016-10-22 18:00:00)",125.963386536
A,3,"[2016-10-22 18:00:00,2016-10-22 18:20:00)",137.14390564
A,3,"[2016-10-22 18:20:00,2016-10-22 18:40:00)",138.70791626
A,3,"[2016-10-22 18:40:00,2016-10-22 19:00:00)",147.361358643
A,3,"[2016-10-23 17:00:00,2016-10-23 17:20:00)",108.358528137
A,3,"[2016-10-23 17:20:00,2016-10-23 17:40:00)",77.5173873901
A,3,"[2016-10-23 17:40:00,2016-10-23 18:00:00)",95.8851928711
A,3,"[2016-10-23 18:00:00,2016-10-23 18:20:00)",97.8118515015
A,3,"[2016-10-23 18:20:00,2016-10-23 18:40:00)",100.075241089
A,3,"[2016-10-23 18:40:00,2016-10-23 19:00:00)",100.075241089
A,3,"[2016-10-24 17:00:00,2016-10-24 17:20:00)",113.150947571
A,3,"[2016-10-24 17:20:00,2016-10-24 17:40:00)",125.12877655
A,3,"[2016-10-24 17:40:00,2016-10-24 18:00:00)",119.517692566
A,3,"[2016-10-24 18:00:00,2016-10-24 18:20:00)",137.14390564
A,3,"[2016-10-24 18:20:00,2016-10-24 18:40:00)",133.656677246
A,3,"[2016-10-24 18:40:00,2016-10-24 19:00:00)",137.152542114
B,1,"[2016-10-18 17:00:00,2016-10-18 17:20:00)",86.9156570435
B,1,"[2016-10-18 17:20:00,2016-10-18 17:40:00)",134.529373169
B,1,"[2016-10-18 17:40:00,2016-10-18 18:00:00)",131.580322266
B,1,"[2016-10-18 18:00:00,2016-10-18 18:20:00)",99.687461853
B,1,"[2016-10-18 18:20:00,2016-10-18 18:40:00)",118.93434906
B,1,"[2016-10-18 18:40:00,2016-10-18 19:00:00)",118.406806946
B,1,"[2016-10-19 17:00:00,2016-10-19 17:20:00)",108.95880127
B,1,"[2016-10-19 17:20:00,2016-10-19 17:40:00)",108.95880127
B,1,"[2016-10-19 17:40:00,2016-10-19 18:00:00)",137.490890503
B,1,"[2016-10-19 18:00:00,2016-10-19 18:20:00)",105.57043457
B,1,"[2016-10-19 18:20:00,2016-10-19 18:40:00)",123.925926208
B,1,"[2016-10-19 18:40:00,2016-10-19 19:00:00)",126.668151855
B,1,"[2016-10-20 17:00:00,2016-10-20 17:20:00)",139.505905151
B,1,"[2016-10-20 17:20:00,2016-10-20 17:40:00)",107.325523376
B,1,"[2016-10-20 17:40:00,2016-10-20 18:00:00)",118.593048096
B,1,"[2016-10-20 18:00:00,2016-10-20 18:20:00)",121.055183411
B,1,"[2016-10-20 18:20:00,2016-10-20 18:40:00)",107.466911316
B,1,"[2016-10-20 18:40:00,2016-10-20 19:00:00)",114.016517639
